ID,Date,User,Tweet,hashtags,language,source,views,platform,sentiment
1073,2023-01-28,johnsonmichaelb,wouldn't it be fun if you could write ``/imagine`` in #logseq and it would create and paste the image from #midjourney,"['logseq', 'midjourney']",en,Twitter Web App,75,Midjourney,Positive
1074,2023-01-28,Gross_sculptor,"From Camera Lucida to Morphic AI
https://t.co/MaJxkvfNs1
#art #AIart #MachineLearning #deeplearning #MLsoGood #artificialintelligence #datascience #iiot #devops #data #code #python #bigdata #MLart #midjourney #dalle2 #stablediffusion #DataScientist #Analytics #AI #VR #iot #Digi…","['art', 'AIart', 'MachineLearning', 'deeplearning', 'MLsoGood', 'artificialintelligence', 'datascience', 'iiot', 'devops', 'data', 'code', 'python', 'bigdata', 'MLart', 'midjourney', 'dalle2', 'stablediffusion', 'DataScientist', 'Analytics', 'AI', 'VR', 'iot', 'Digi']",en,IFTTT,118,Midjourney,Neutral
1075,2023-01-28,TransAlchemy,"Lawless, winged, and --Unconfined-- and breaks all chains from every mind.”— William Shakespeare

#ChatGPT #midjourney #Aicreativity https://t.co/eiIav3bAHi","['ChatGPT', 'midjourney', 'Aicreativity']",en,Twitter for Android,84,Midjourney,Neutral
1076,2023-01-28,jojio_illust,"Potted cat hanging from ceiling.

#midjourney #aiart #digitalart #猫 #Cat #猫のいる暮らし #猫好きさんと繋がりたい https://t.co/ZSmavqWgxI","['midjourney', 'aiart', 'digitalart', '猫', 'Cat', '猫のいる暮らし', '猫好きさんと繋がりたい']",en,Twitter Web App,533,Midjourney,Neutral
1077,2023-01-28,MadamSavvy,"I took some paragraphs from something I am writing and plugged them into #midjourney and got some really cool things spit back at me! I really love messing with it like this because it gives me new perspectives and inspiration!

#aiart #midjourney #MachineLearning https://t.co/nSR7uM6UG6","['midjourney', 'aiart', 'midjourney', 'MachineLearning']",en,Twitter Web App,877,Midjourney,Positive
1078,2023-01-27,PhilippeJB_PJB,"#design #chatgpt #midjourney Creating a Luxury Fashion Brand with AI: My Experience Using ChatGPT and Midjourney: Creating a brand from scratch can be daunting, especially when working alone. However, with the help of AI, the process can be made much…
… https://t.co/8IryijEAad","['design', 'chatgpt', 'midjourney']",en,dlvr.it,16,Midjourney,Neutral
1079,2023-01-27,FigurativelyT,"Check out Regenerations no. 1 on @0xCampfire $avax https://t.co/Aie1OxDFwm 
Grab a piece from a collection of work where I fed my sketches and paintings to #midjourney and program new life into old works and concepts. 

New collection to mint coming in the near-ish future! https://t.co/1C55PWj4wC",['midjourney'],en,Twitter Web App,240,Midjourney,Neutral
1080,2023-01-27,Novopangeaio,"💡Day 4 in the Light Realm and today its all about the power!

⚡Conger and ignite from the heavens above. With symbolism is power and the blinding truth.

#aiart #midjourney #aiartcommunity #aiimage #fiction #write https://t.co/RLXAM9kvt0","['aiart', 'midjourney', 'aiartcommunity', 'aiimage', 'fiction', 'write']",en,Loomly,407,Midjourney,Positive
1081,2023-01-27,johnstark_ai,"The Fiv are a race of mouse lions
that live in small villages scattered
throughout the Triage Complex. They live
symbiotically amongst the Gnath, a
race that resemble Gargoyle-bats
who offer the Fiv protection from their
many nature predators
#Alart #midjourney #TheBeastsofAl https://t.co/ewsjSwhHk0","['Alart', 'midjourney', 'TheBeastsofAl']",en,Twitter for Android,116,Midjourney,Neutral
1082,2023-01-27,MufasaStock,"A Robot From Behind On a Sofa
...https://t.co/qOmVQg3kCv
.
.
.
#midjourney #midjourneyAi #midjourneyAI #midjourneyart #illustration #generate #generateAI #artificalintelligence #robot # https://t.co/bmaLiY7J2T","['midjourney', 'midjourneyAi', 'midjourneyAI', 'midjourneyart', 'illustration', 'generate', 'generateAI', 'artificalintelligence', 'robot']",en,Twitter Web App,80,Midjourney,Neutral
