ID,Date,User,Tweet,hashtags,language,source,views,platform,sentiment
9489,2022-08-24,Jim_Keen_,"Great article. The recent improvements in art generating AI means they’re now good enough to take work from illustrators. What’s next?

#ai #midjourney #scifi #scifibooks  https://t.co/IKfJHFt3Lc","['ai', 'midjourney', 'scifi', 'scifibooks']",en,Twitter for iPad,0,Midjourney,Positive
9490,2022-08-24,steampunkcircus,"A portrait from the world renowned Steampunk Circus. Check out our YouTube channel for the latest releases!

#storyteller #art #digitalart #dallemini #dalle2 #stablediffusion #aiart #steampunk #diffusion #craiyon #discodiffusion #MachineLearning #aimfriende #midjourney #AI https://t.co/DehVk7BTCj","['storyteller', 'art', 'digitalart', 'dallemini', 'dalle2', 'stablediffusion', 'aiart', 'steampunk', 'diffusion', 'craiyon', 'discodiffusion', 'MachineLearning', 'aimfriende', 'midjourney', 'AI']",en,Twitter Web App,0,Midjourney,Neutral
9491,2022-08-24,kevinferry,I love these Ai generated from #Midjourney Movie icons + The Muppets 💥🤯💯🤣🤣 https://t.co/OTGU1HDRce,['Midjourney'],en,Twitter for Android,0,Midjourney,Positive
9492,2022-08-24,moth1NFTs,A small collection of dumpster fires from around the world. #midjourney #generativeart #dumpsterfire https://t.co/MgGFqPLmpT,"['midjourney', 'generativeart', 'dumpsterfire']",en,Twitter for Android,0,Midjourney,Negative
9493,2022-08-24,ScozStills,Colours from outer space #Midjourney #MidjourneyAI #AiArtwork #generativeart #AiArt #aiartcommunity https://t.co/9iiqNTpE5J,"['Midjourney', 'MidjourneyAI', 'AiArtwork', 'generativeart', 'AiArt', 'aiartcommunity']",en,Twitter for Android,0,Midjourney,Neutral
9494,2022-08-24,bl_artcult,"GM Europe &amp; Asia.. from the Dark Side 

_
The Allure of Darkness | Series Out Soon

//#digitalart #AIart #midjourney #stablediffusion https://t.co/atQcVNTXEO","['digitalart', 'AIart', 'midjourney', 'stablediffusion']",en,Twitter Web App,0,Midjourney,Neutral
9495,2022-08-24,sportlosos,"my first program (!) - Image player for mj.  Works for any dataset from #midjourney,  brings metadata on the top-  author, prompt's text, date and time of creation.  
#God according to #midjourney ai,
Video rendered in  #Touchdesigner","['midjourney', 'God', 'midjourney', 'Touchdesigner']",en,Twitter Web App,0,Midjourney,Neutral
9496,2022-08-24,OrctonAI,"Fur monsters from yesterdays Midjourney beta
#midjourney #MidjourneyAI #digitalart #AiArtwork https://t.co/qYg7HI7c5i","['midjourney', 'MidjourneyAI', 'digitalart', 'AiArtwork']",en,Twitter for iPhone,0,Midjourney,Neutral
9497,2022-08-24,sportlosos,"God according to #midjourney. Evolution from June 4 to August 16, 22.  Part two of two. 
... Guess who losts his head by the end of July https://t.co/ySPnSG85aM",['midjourney'],en,Twitter Web App,0,Midjourney,Neutral
9498,2022-08-24,jg_irbis,"Good Morning. I'm back from my vacation. New projects and art soon. Have a nice day!

W.I.P sketch for my next art. I'll use this over painted ai picture as a concept art for my next 3d model. 

#nftcollectors #NFTCommuntiy #tezoscommunity #midjourney #AIart https://t.co/dmHPbeEh7O","['nftcollectors', 'NFTCommuntiy', 'tezoscommunity', 'midjourney', 'AIart']",en,Twitter Web App,0,Midjourney,Positive
