ID,Date,User,Tweet,hashtags,language,source,views,platform,sentiment
8432,2022-09-08,DerringerPax,"when do we get a Latent Space Library, where we can just describe features of a book we want to read and get some recommendations from AI that's ""read"" everything? would be game changing for writers

""What you seek is seeking you"" -Rumi

@MalarkeyBooks #midjourney https://t.co/so8nBZIws5",['midjourney'],en,Twitter for Android,0,Midjourney,Neutral
8433,2022-09-08,adamjrodr,"A page from my graphic novel, Stargazer Episode Zero. Created with MidJourney. #midjourney #aiart #stablediffusion #ComicArt #stargazer #midjourneyAi https://t.co/o1FhIHmuR9","['midjourney', 'aiart', 'stablediffusion', 'ComicArt', 'stargazer', 'midjourneyAi']",en,Twitter for Android,0,Midjourney,Neutral
8434,2022-09-08,MartinBJensen,"It'll please some optimists who read this that after a momentous effort of dozens of friends and a very generous anonymous donor, Peter's brain was vitrified and stored by Alcor. Here's what his friend #Midjourney (fed a few prompts from me) imagines that looked like. https://t.co/WC3Pipiy8L",['Midjourney'],en,Twitter Web App,0,Midjourney,Positive
8435,2022-09-08,MidJRevelation,"Take from Babylon all those who plant crops; send all the harvesters away. Because of the sword of the enemy, everyone will run away and rush back to their own lands.
Jeremiah 50:16 #Revelation #Apocalypse #AIart #Prophecy #Biblical #EndTimes #midjourney #midjourneyart #Babylon https://t.co/GegUbNHwxw","['Revelation', 'Apocalypse', 'AIart', 'Prophecy', 'Biblical', 'EndTimes', 'midjourney', 'midjourneyart', 'Babylon']",en,Twitter Web App,0,Midjourney,Negative
8436,2022-09-08,NtxooArt,"Creating background art concepts have always been my weak point as an illustrator. I used AI-generated art to help solve that :)

Learning from @future__art &amp; our monthly meet ups.

In memory of @Law_Thao’s grandfather.

#Midjourney https://t.co/4DCstuQC4u",['Midjourney'],en,Twitter for iPhone,0,Midjourney,Positive
8437,2022-09-08,MidJRevelation,"For I am raising up an army of great nations from the north. They will join forces to attack Babylon, and she will be captured. The enemies’ arrows will go straight to the mark; they will not miss!
Jeremiah 50:9 #Revelation #Babylon #Prophecy #Biblical #EndTimes #midjourney https://t.co/KHOnJsFmPY","['Revelation', 'Babylon', 'Prophecy', 'Biblical', 'EndTimes', 'midjourney']",en,Twitter Web App,0,Midjourney,Neutral
8438,2022-09-08,blind_imagery,"We cleaved apart the ancient one, rendered its remains and displayed it for all to see behind the thickest glass...

Only to find it still compelling its deciples from beyond...

#aiart #aiartworks #midjourneyart #aiartcommunity #midjourney #aiartist #TheBeastsOfAI https://t.co/LUQznkVvXu","['aiart', 'aiartworks', 'midjourneyart', 'aiartcommunity', 'midjourney', 'aiartist', 'TheBeastsOfAI']",en,Twitter for Android,0,Midjourney,Neutral
8439,2022-09-08,MidJRevelation,"""But now, flee from Babylon! Leave the land of the Babylonians. Like male goats at the head of the flock,
lead my people home again.""
Jeremiah 50:8 #Revelation #Jeremiah #Babylon #Apocalypse #AIart #Prophecy #Biblical #EndTimes #midjourney #midjourneyart #MidjourneyAI https://t.co/C57ezDeYKy","['Revelation', 'Jeremiah', 'Babylon', 'Apocalypse', 'AIart', 'Prophecy', 'Biblical', 'EndTimes', 'midjourney', 'midjourneyart', 'MidjourneyAI']",en,Twitter Web App,0,Midjourney,Neutral
8440,2022-09-08,goonies_world,"My attempt at visualizing the Victorian treetop city from our latest episode of Hammer of the Earth using #midjourney.
#actualplay #ttrpg #podcast https://t.co/dLZ45ikV0s","['midjourney', 'actualplay', 'ttrpg', 'podcast']",en,Twitter Web App,0,Midjourney,Neutral
8441,2022-09-08,MidJRevelation,"For a nation will attack her from the north and bring such destruction that no one will live there again. Everything will be gone; both people and animals will flee.
Jeremiah 50:3 #Revelation #Jeremiah #Babylon #Apocalypse #AIart #Prophecy #Biblical #EndTimes #midjourney https://t.co/OQaEWe04Qw","['Revelation', 'Jeremiah', 'Babylon', 'Apocalypse', 'AIart', 'Prophecy', 'Biblical', 'EndTimes', 'midjourney']",en,Twitter Web App,0,Midjourney,Negative
8442,2022-09-08,THETAin30,"Cosmographia was the 1st to utilize #Midjourney to create such a wide array of images from the AI that is so well-known and loved today. The very beginnings of #MidjourneyAI, the powerhouse for AI image generation today, are seen in the #Cosmographia collections. 
@ThetaDrop","['Midjourney', 'MidjourneyAI', 'Cosmographia']",en,Twitter for Android,0,Midjourney,Positive
8443,2022-09-08,LAWRENCEcanDRAW,"Hey @midjourney, thanks for #blocking me from tagging you on LinkedIn - Nice to see you are listening 😅 How about you stop using #artists work in your #AIart engine without permission now 😉 &amp; join the conversation about image rights!!

#midjourney #AIArtwork #aiartcommunity","['blocking', 'artists', 'AIart', 'midjourney', 'AIArtwork', 'aiartcommunity']",en,Twitter Web App,0,Midjourney,Positive
8444,2022-09-07,Mark0ftheWolves,Chun Li AI art from #midjourney outfit looks pretty cool actually 😲 #StreetFighter6 #StreetFighter #Capcom #ChunLi https://t.co/jjWYmHK7f0,"['midjourney', 'StreetFighter6', 'StreetFighter', 'Capcom', 'ChunLi']",en,Twitter for iPhone,0,Midjourney,Positive
