ID,Date,User,Tweet,hashtags,language,source,views,platform,sentiment
29972,2023-01-07,vertlain,"From my older projects, redone #aiart #stablediffusion https://t.co/AMhZobrINz","['aiart', 'stablediffusion']",en,Twitter Web App,69,Stable Diffusion,Neutral
29973,2023-01-07,andreashobi,"New Insta-Post: https://t.co/Q9ZoLDnSXt
Enjoying nature from the train

#dalle2 #stablediffusion #midjourney #midjourneyart #aiart #aiartgallery #digitalartgallery #aiartcommunity #aiartwork #aiartworks #ai #aiartist #artificialintelligence #digitalart #digitalartwork #digitalp… https://t.co/fLWCLoKHJN","['dalle2', 'stablediffusion', 'midjourney', 'midjourneyart', 'aiart', 'aiartgallery', 'digitalartgallery', 'aiartcommunity', 'aiartwork', 'aiartworks', 'ai', 'aiartist', 'artificialintelligence', 'digitalart', 'digitalartwork', 'digitalp']",en,IFTTT,124,Stable Diffusion,Neutral
29974,2023-01-07,ai_art_random,"a portrait of natalie portman from last of us, art by lois van baarle and loish and ross tran and rossdraws and sam yang and samdoesarts and artgerm and saruei and disney, digital art, highly detailed, intricate, sharp focus, trending on artstation hq, dev #AIart #stablediffusion https://t.co/COAWdPNdCD","['AIart', 'stablediffusion']",en,AI art random,257,Stable Diffusion,Neutral
29975,2023-01-07,vertlain,"Darn, I posted the pre-photoshop version, here is final version: ""Sonya's escape from V57"" #aiart #stablediffusion sorry for spamming https://t.co/vMEqZh4ci7","['aiart', 'stablediffusion']",en,Twitter Web App,86,Stable Diffusion,Neutral
29976,2023-01-07,travontayjones,🧵 of some WaifuDiffusion from various anons… enjoy #AIBabes #StableDiffusion #waifudiffusion #AIArt,"['AIBabes', 'StableDiffusion', 'waifudiffusion', 'AIArt']",en,Twitter for iPhone,175,Stable Diffusion,Positive
29977,2023-01-07,XatrXenur,"Floating between reality and the infinite, I am 
a powerful being. I am at peace in this place, 
detached from the constraints of the material world.

Follow us on Instagram https://t.co/p6DseSPkDZ 🧚🧜‍♂️🐉🐲

#aiart #stablediffusion #GenerativeAI #conceptart https://t.co/akuUIaxktu","['aiart', 'stablediffusion', 'GenerativeAI', 'conceptart']",en,Twitter Web App,14,Stable Diffusion,Positive
29978,2023-01-07,scizorsBot,abstract figurative haiku # 24 | created using artificial intelligence tools from Stable Diffusion &amp; upscaled to 11520pixels using Topaz Photo AI |  https://t.co/YwkOE9MxeO from @scizors_eth #sczrs #CURATIO #stableDiffusion #aiart #aiia #ArtBaselMiami https://t.co/a7Q60dWWxn,"['sczrs', 'CURATIO', 'stableDiffusion', 'aiart', 'aiia', 'ArtBaselMiami']",en,BotFrens.com,72,Stable Diffusion,Neutral
29979,2023-01-07,Pugcrap_ai,Exclusive screenshots from Koei Tecmo’s unreleased Pug Musou game!!! #stablediffusion #puglife #KoeiTecmo #crap https://t.co/pYyg02xS4Y,"['stablediffusion', 'puglife', 'KoeiTecmo', 'crap']",en,Twitter for iPhone,4298,Stable Diffusion,Neutral
29981,2023-01-07,blazordiffusion,"The beautiful Vex from League of Legends! 
https://t.co/UR7dHL8pKD

#LeagueOfLegends #LeagueOfLegendsFanArt #vex #stablediffusion #aiart #aiartcommunity https://t.co/W9KEu34x5Q","['LeagueOfLegends', 'LeagueOfLegendsFanArt', 'vex', 'stablediffusion', 'aiart', 'aiartcommunity']",en,Twitter Web App,192,Stable Diffusion,Positive
29982,2023-01-07,saoumitaa,"Oh wow. SD just keeps doing it so good! And it gave him nice tiddie hair! 💀
Left is Dalle2 and right is #StableDiffusion. The guy, doesn't exist. It's all AI, mate. 
Though, he was created by a different AI from my artwork. :3

#aiart https://t.co/nf6gsFXjpw","['StableDiffusion', 'aiart']",en,Twitter Web App,79,Stable Diffusion,Positive
