ID,Date,User,Tweet,hashtags,language,source,views,platform,sentiment
32033,2022-11-15,FurBuddiesCorp,"#FurBuddies Dev Update 

Here's another raw image straight from the #FurBuddiesS1 #ai model; no upscaling, no post-processing.

Proprietary trained #stablediffusion model.

#ai #ml https://t.co/EEXfDgZnOX","['FurBuddies', 'FurBuddiesS1', 'ai', 'stablediffusion', 'ai', 'ml']",en,Twitter for Android,0,Stable Diffusion,Neutral
32034,2022-11-14,blurymind,"Idea to make #twiterblue more value for 💰 @elonmusk what if not only did you show you clearly which users are bots, it gave you ai tools cloud compute power to generate content via #stablediffusion via tweeting at a ""premium"" bot. You promp craft via tweets from your phone","['twiterblue', 'stablediffusion']",en,Twitter for Android,0,Stable Diffusion,Neutral
32035,2022-11-14,FurBuddiesCorp,"#FurBuddies Dev Update 

Here's another raw image straight from the #FurBuddiesS1 #ai model; no upscaling, no post-processing.

Proprietary trained #stablediffusion model.

#ai #ml https://t.co/OOaB8AdHKb","['FurBuddies', 'FurBuddiesS1', 'ai', 'stablediffusion', 'ai', 'ml']",en,Twitter for Android,0,Stable Diffusion,Neutral
32036,2022-11-14,JayRezyn,"She could no longer contain the chaos and confusion raging inside herself. It was seeping out from every pore. She was losing herself.
#AIart #aiartcommunity #aiartist #AIArtwork #digitalart  #digitalartists #stablediffusion #stablediffusionart #midjourney  #mentalhealth #anxiety https://t.co/WQkMDy7Lnd","['AIart', 'aiartcommunity', 'aiartist', 'AIArtwork', 'digitalart', 'digitalartists', 'stablediffusion', 'stablediffusionart', 'midjourney', 'mentalhealth', 'anxiety']",en,Twitter Web App,0,Stable Diffusion,Negative
32037,2022-11-14,WantWhatYouHave,"GM my friends from the Eastern World.  Ready for some 🎨#art #AIart #digitalart 

How are you doing today?
Had your first cup of coffee yet? ☕

Let's see your work. 👇

🎨☀️☀️☀️☀️☀️☀️☀️☀️☀️🎨

#art  #AIart
#stablediffusion
#deforum 
#NFTCommunity https://t.co/437YkXVpg8","['art', 'AIart', 'digitalart', 'art', 'AIart', 'stablediffusion', 'deforum', 'NFTCommunity']",en,Tweet Hunter Pro,0,Stable Diffusion,Positive
32038,2022-11-14,blastrid_,"""Is this the real life?
Is this just fantasy?
Caught in a landslide,
No escape from reality""
~Queen 
#aiart #stablediffusion #stablediffusionart #texttoart #lyricstoaiart https://t.co/pCtoRsCYEd","['aiart', 'stablediffusion', 'stablediffusionart', 'texttoart', 'lyricstoaiart']",en,Twitter Web App,0,Stable Diffusion,Neutral
32039,2022-11-14,janjezekcom,"What are the best learning sources about #stablediffusion and #Dreambooth ? Where can I learn from 0? Every tutorial is focused on AI avatars, but I want to generate product images. Is the knowledge transferable?","['stablediffusion', 'Dreambooth']",en,Twitter Web App,0,Stable Diffusion,Neutral
32041,2022-11-14,bubby_dubb,"Unused init images from today's video, they look great but didn't fit the song after a few renders. #stablediffusion #stablediffusionart #midjourney #midjourneyV4 #midjourneyV4 #NFTCommunity #AIart #aiartcommunity #NFTartists #nftart #AIgenerated #aigeneratedart https://t.co/j9SDqcSocs","['stablediffusion', 'stablediffusionart', 'midjourney', 'midjourneyV4', 'midjourneyV4', 'NFTCommunity', 'AIart', 'aiartcommunity', 'NFTartists', 'nftart', 'AIgenerated', 'aigeneratedart']",en,Twitter Web App,0,Stable Diffusion,Neutral
32042,2022-11-14,FurBuddiesCorp,"#FurBuddies Dev Update

Image samples taken directly from the #FurBiddiesS1 #ai model. Raw image with absolutely Zero Post-Processing applied.

#ai #ml #stablediffusion #dalle2 #openai #nvidia https://t.co/Fb80V5Mjb3","['FurBuddies', 'FurBiddiesS1', 'ai', 'ai', 'ml', 'stablediffusion', 'dalle2', 'openai', 'nvidia']",en,Twitter Web App,0,Stable Diffusion,Neutral
32043,2022-11-14,ShdaArts,"Trained stable diffusion on kratos from god of war!
the results are incredible!!
#Kratos #GodofWar #AIart 
#stablediffusion https://t.co/B0ZFpwn7sb","['Kratos', 'GodofWar', 'AIart', 'stablediffusion']",en,Twitter Web App,0,Stable Diffusion,Positive
32044,2022-11-14,Mizoku_Azure,"Another piece from the previous version of my model. I do really like this generation, so striking. 
#aiart #aiartwork #aiartist #aiartcommunity #stablediffusion #digitalart #DigitalArtist https://t.co/6uvc2LmH8W","['aiart', 'aiartwork', 'aiartist', 'aiartcommunity', 'stablediffusion', 'digitalart', 'DigitalArtist']",en,Twitter Web App,0,Stable Diffusion,Positive
32045,2022-11-14,Mizoku_Azure,"Output of the previous version of my custom model from the day before last. I quite like how these ones turned out too. 
#aiart #AIArtwork #aiartist #aiartcommunity #stablediffusion #stablediffusionart https://t.co/gqKL4uZu1j","['aiart', 'AIArtwork', 'aiartist', 'aiartcommunity', 'stablediffusion', 'stablediffusionart']",en,Twitter Web App,0,Stable Diffusion,Positive
32046,2022-11-14,_rodrigobarraza,"Stones and Gems

For this piece I trained two differnt models/classes, using images from old books and my own crystal photography.

#discodiffusion #stablediffusion #generativeart #aiart #machinelearning #ai #aiartcommunity #aiartist #aiartists #midjourney https://t.co/RR0iE7Wtyz","['discodiffusion', 'stablediffusion', 'generativeart', 'aiart', 'machinelearning', 'ai', 'aiartcommunity', 'aiartist', 'aiartists', 'midjourney']",en,Twitter for Android,0,Stable Diffusion,Neutral
32047,2022-11-14,dreamlike_art,"Daily Challenge #61 - Pirate's Cove
By DUGums by doo from our discord server

#stablediffusion #dailychallenge https://t.co/Q8mffplMXL","['stablediffusion', 'dailychallenge']",en,Twitter Web App,0,Stable Diffusion,Neutral
32048,2022-11-14,CharlieJijari,"""You wanna just drive away from home but you don't have anywhere to go""
 - AI art generated from lyrics of 'Salt in the Wound' by Jijari
Full AI art lyric video on YouTube: https://t.co/L9E8c38uMk

#midjourney #aiart #AIArtwork #aiartcommunity #lyrics #stablediffusion https://t.co/22yR3lRiGy","['midjourney', 'aiart', 'AIArtwork', 'aiartcommunity', 'lyrics', 'stablediffusion']",en,Twitter Web App,0,Stable Diffusion,Neutral
32049,2022-11-14,AnimeArtificial,"This person does not exist. #stablediffusion prompt for creating realistic people.  No photoshop, straight from the model.  Body creation study  #stablediffusionart #AIArtwork #AiArt https://t.co/gamP92iicU","['stablediffusion', 'stablediffusionart', 'AIArtwork', 'AiArt']",en,Hootsuite Inc.,0,Stable Diffusion,Negative
32050,2022-11-14,ScarabOfficial,"The thread continues... #MINA from #TWICE as Natasha Romanoff, aka #BlackWidow, using my #StableDiffusion #AI software, with Mina v2.0 model. A work in progress...

#StableDiffusionArt #FanArt #CartoonFanArt https://t.co/dYXIJ6ZdMq","['MINA', 'TWICE', 'BlackWidow', 'StableDiffusion', 'AI', 'StableDiffusionArt', 'FanArt', 'CartoonFanArt']",en,Twitter Web App,0,Stable Diffusion,Neutral
32051,2022-11-14,JG71106511,"#AIArt #Midjourney #Stablediffusion #WaifuDiffusion
Pictures of the day from the post ""Transformation from rubber doll to busty diva.""
Oh... Seriously? 😁The adult content filter is on? https://t.co/qt9tR76K9b","['AIArt', 'Midjourney', 'Stablediffusion', 'WaifuDiffusion']",en,Twitter Web App,0,Stable Diffusion,Negative
