ID,Date,User,Tweet,hashtags,language,source,views,platform,sentiment
16734,2022-11-14,JasonSi44001384,a wombat seeking shelter from the flood and rain under a fallen gum tree -  with NightCafe Creator  https://t.co/bTnhguITdv #aiart #nightcafe #digitalart #vqganclip via @NightcafeStudio,"['aiart', 'nightcafe', 'digitalart', 'vqganclip']",en,Twitter Web App,0,NightCafe,Neutral
16735,2022-11-14,CBradle98647906,"""Serge from Chrono Cross Cinema 4D finalRender hyperdetailed oil on canvas underground comix fantasycore primordial splatter aura watercolor..."" - made with @NightCafeStudio 

https://t.co/5Rol6LZQhf

#aiart #nightcafe #digitalart https://t.co/5Rol6LZQhf https://t.co/Fg3JufOCBp","['aiart', 'nightcafe', 'digitalart']",en,Twitter for Android,0,NightCafe,Neutral
16736,2022-11-14,CBradle98647906,"""Serge from Chrono Cross Cinema 4D finalRender hyperdetailed oil on canvas underground comix fantasycore primordial splatter aura watercolor..."" - made with @NightCafeStudio 

https://t.co/inE5Q7bLuw

#aiart #nightcafe #digitalart https://t.co/inE5Q7bLuw https://t.co/BKQuCMbTsV","['aiart', 'nightcafe', 'digitalart']",en,Twitter for Android,0,NightCafe,Neutral
16737,2022-11-14,CBradle98647906,"""Serge from Chrono Cross Cinema 4D finalRender hyperdetailed oil on canvas underground comix fantasycore primordial splatter aura watercolor..."" - made with @NightCafeStudio 

https://t.co/e6pc6zlFQ8

#aiart #nightcafe #digitalart https://t.co/e6pc6zlFQ8 https://t.co/ZZmlRPua57","['aiart', 'nightcafe', 'digitalart']",en,Twitter for Android,0,NightCafe,Neutral
16738,2022-11-14,JayZee76913420,Mars from space if it was a green water covered planet like Earth -  with NightCafe Creator  https://t.co/XYs1qLawGr #aiart #nightcafe #digitalart #vqganclip via @NightcafeStudio,"['aiart', 'nightcafe', 'digitalart', 'vqganclip']",en,Twitter Web App,0,NightCafe,Neutral
16739,2022-11-14,Chaonea,"""Dream-Master From Another Plane"" - made with @NightCafeStudio 

https://t.co/UjdfuYwgdb

#aiart #nightcafe #digitalart https://t.co/UjdfuYwgdb https://t.co/RktzPOm8gg","['aiart', 'nightcafe', 'digitalart']",en,Twitter for Android,0,NightCafe,Neutral
16740,2022-11-14,WhimsyNihil,"""The Square from the bridge to the floating casinos"" - made with @NightCafeStudio 

https://t.co/E4Ld9MSWNP

#aiart #nightcafe #digitalart https://t.co/E4Ld9MSWNP https://t.co/o5UrnwMbIj","['aiart', 'nightcafe', 'digitalart']",en,Twitter for Android,0,NightCafe,Neutral
16741,2022-11-13,FOWLpulp,The entire universe is birthed from the core of a split juicy peach.  Galaxies erupt from its core spilling milky stars out into the night s... -  with NightCafe Creator  https://t.co/3vNhGDYGvy #aiart #nightcafe #digitalart #vqganclip via @NightcafeStudio,"['aiart', 'nightcafe', 'digitalart', 'vqganclip']",en,Twitter Web App,0,NightCafe,Neutral
16742,2022-11-13,shocker_tv,Holographic Tattoos from Night City #vaporwave #aesthetic #aiart #aiartistcommunity #stablediffusion #stablediffusionart #midjourney #nightcafe #dalle2  #3dart #c4k #blender3d #cyberpunk #cyberpunk2077 #cyberghetto #tattodesign #tattoo https://t.co/ybUV1eCLC8,"['vaporwave', 'aesthetic', 'aiart', 'aiartistcommunity', 'stablediffusion', 'stablediffusionart', 'midjourney', 'nightcafe', 'dalle2', '3dart', 'c4k', 'blender3d', 'cyberpunk', 'cyberpunk2077', 'cyberghetto', 'tattodesign', 'tattoo']",en,Twitter for iPhone,0,NightCafe,Neutral
16743,2022-11-13,NikolaHermanov2,"""view of the earth from the moon"" - made with @NightCafeStudio 

https://t.co/JshFYaoDhc

#aiart #nightcafe #digitalart https://t.co/JshFYaoDhc https://t.co/IgGrKIedZI","['aiart', 'nightcafe', 'digitalart']",en,Twitter for Android,0,NightCafe,Neutral
16744,2022-11-13,drembe,"The Upscaling

Another odd but intriguing derailment from an ongoing series, a wip.

#aiart #aiartcommunity #stablediffusion #nightcafe https://t.co/FJe4DJPEfu","['aiart', 'aiartcommunity', 'stablediffusion', 'nightcafe']",en,Twitter Web App,0,NightCafe,Neutral
16745,2022-11-13,NikolaHermanov2,"""City from the glass"" - made with @NightCafeStudio 

https://t.co/HrATSOXD3F

#aiart #nightcafe #digitalart https://t.co/HrATSOXD3F https://t.co/NsyyhUu8h1","['aiart', 'nightcafe', 'digitalart']",en,Twitter for Android,0,NightCafe,Neutral
16746,2022-11-13,CelestialMists,"Reflections from Space 🚀
Visit my RedBubble shop to buy this art: https://t.co/KSaNFod7OW

#AIart #ai #aiartist #space #Astronaut #NightCafe #discodiffusion #digitalart #beautiful #midjourney #MachineLearning #stablediffusion #aiartcommunity https://t.co/KhoR6XNXX4","['AIart', 'ai', 'aiartist', 'space', 'Astronaut', 'NightCafe', 'discodiffusion', 'digitalart', 'beautiful', 'midjourney', 'MachineLearning', 'stablediffusion', 'aiartcommunity']",en,Twitter Web App,0,NightCafe,Neutral
16747,2022-11-13,beersaturday,See the bees 🐝 from #Hive.  Enjoy https://t.co/BAnjvx3fno this cool collection as #hiveworks - This is my #posh for the AI work made with #Nightcafe,"['Hive', 'hiveworks', 'posh', 'Nightcafe']",en,Twitter for iPhone,0,NightCafe,Positive
