ID,Date,User,Tweet,hashtags,language,source,views,platform,sentiment
14693,2023-02-08,brandyscoffees1,"Evolved from
@NightcafeStudio
https://t.co/8d8lT42Nf7
#NightCafe #aiartcommunity #AIArtworks https://t.co/MBsMHWzvAb","['NightCafe', 'aiartcommunity', 'AIArtworks']",en,Twitter for Android,116,NightCafe,Neutral
14694,2023-02-08,brandyscoffees1,"Evolved from
@NightcafeStudio
https://t.co/8d8lT42Nf7
#NightCafe #aiartcommunity #AIArtworks https://t.co/NsIon44bc4","['NightCafe', 'aiartcommunity', 'AIArtworks']",en,Twitter for Android,65,NightCafe,Neutral
14695,2023-02-08,brandyscoffees1,"Evolved from
@NightcafeStudio
https://t.co/8d8lT42Nf7
#NightCafe #aiartcommunity #AIArtworks https://t.co/yglEEqyYhn","['NightCafe', 'aiartcommunity', 'AIArtworks']",en,Twitter for Android,64,NightCafe,Neutral
14696,2023-02-08,Thurmanukyalur,"""A colorful surreal naïve-art painting of a dreamscape desert formal people from the upside-down and sideways - made with @NightCafeStudio 

https://t.co/O5Q6Vgq4sC

#aiart #nightcafe #digitalart https://t.co/O5Q6Vgq4sC https://t.co/G5PkZx1OFR","['aiart', 'nightcafe', 'digitalart']",en,Twitter for Android,11,NightCafe,Neutral
14697,2023-02-08,Thurmanukyalur,"""A colorful surreal naïve-art painting of a dreamscape desert with fops from the upside-down and sideways - made with @NightCafeStudio 

https://t.co/WOqM3RzRYE

#aiart #nightcafe #digitalart https://t.co/WOqM3RzRYE https://t.co/YZztI1rekT","['aiart', 'nightcafe', 'digitalart']",en,Twitter for Android,7,NightCafe,Neutral
14698,2023-02-08,Thurmanukyalur,"""A colorful surreal naïve-art painting of a dreamscape desert with people in outrageously fancy clothes from the upside-down and sideways - made with @NightCafeStudio 

https://t.co/gdPwcYC1DR

#aiart #nightcafe #digitalart https://t.co/gdPwcYC1DR https://t.co/BQUUYNDhJu","['aiart', 'nightcafe', 'digitalart']",en,Twitter for Android,7,NightCafe,Neutral
14699,2023-02-08,OsirisAnubis1,The alluring Sorceress from Castle Grayskull - made with NightCafe Creator  https://t.co/q4RqWcmtyy #aiart #nightcafe #digitalart #vqganclip via @NightcafeStudio,"['aiart', 'nightcafe', 'digitalart', 'vqganclip']",en,Twitter Web App,13,NightCafe,Neutral
14700,2023-02-08,brandyscoffees1,"Evolved from
@NightcafeStudio Got it where I loved it. 
https://t.co/8d8lT42Nf7
#NightCafe #aiartcommunity #AIArtworks https://t.co/o1zODUmQ9T","['NightCafe', 'aiartcommunity', 'AIArtworks']",en,Twitter for Android,64,NightCafe,Positive
14701,2023-02-08,FXTurkArt,Pencil Sketch from 1964 - made with NightCafe Creator  https://t.co/qtmasEa3H9 #aiart #nightcafe #digitalart #vqganclip via @NightcafeStudio,"['aiart', 'nightcafe', 'digitalart', 'vqganclip']",en,Twitter for iPad,12,NightCafe,Neutral
14702,2023-02-08,LCChamplin,"""Oni mask from japan. Hyperdetailed, stylized, line art, intricate. Tattoo art. elemental anime - made with @NightCafeStudio 

https://t.co/MGAWqok2oN

#aiart #nightcafe #digitalart https://t.co/MGAWqok2oN https://t.co/TpHYNHJK0s","['aiart', 'nightcafe', 'digitalart']",en,Twitter for Android,31,NightCafe,Neutral
14703,2023-02-08,AI_introvert,"""From the ashes"" - made with @NightCafeStudio 

https://t.co/X2po12MoOi

#aiart #nightcafe #digitalart #ash #fire #phoenix #phoenixrising #bird #mythology https://t.co/VUxGCufDb1","['aiart', 'nightcafe', 'digitalart', 'ash', 'fire', 'phoenix', 'phoenixrising', 'bird', 'mythology']",en,Twitter for Android,21,NightCafe,Neutral
14704,2023-02-08,brandyscoffees1,"Evolved from
@NightcafeStudio They look a lot better.
https://t.co/8d8lT42Nf7
#NightCafe #aiartcommunity #AIArtworks https://t.co/8oZfCaLhzh","['NightCafe', 'aiartcommunity', 'AIArtworks']",en,Twitter for Android,89,NightCafe,Positive
14705,2023-02-08,brandyscoffees1,"Evolved from
@NightcafeStudio Decided I'll have to give the A.I. time to study up on mushrooms, &amp; Made some more Bright Happy flowers I love.
https://t.co/8d8lT42Nf7
#NightCafe #aiartcommunity #AIArtworks https://t.co/a3dvBZ7ggF","['NightCafe', 'aiartcommunity', 'AIArtworks']",en,Twitter for Android,85,NightCafe,Positive
14706,2023-02-08,brandyscoffees1,"Evolved from
@NightcafeStudio Decided I'll have to give the A.I. time to study up on mushrooms, &amp; Made some more Bright Happy flowers I love.
https://t.co/8d8lT42Nf7
#NightCafe #aiartcommunity #AIArtworks https://t.co/uNQyR7RsbQ","['NightCafe', 'aiartcommunity', 'AIArtworks']",en,Twitter for Android,122,NightCafe,Positive
14708,2023-02-08,ccdimaria,"Paint a chaotic cityscape inside a glass dome. the awe-inspiring moment of a mushroom cloud rising from a nuclear explosion, capturing the r... - made with NightCafe Creator  https://t.co/UHncWL9nWB #aiart #nightcafe #digitalart #vqganclip via @NightcafeStudio","['aiart', 'nightcafe', 'digitalart', 'vqganclip']",en,Twitter Web App,3,NightCafe,Neutral
