ID,Date,User,Tweet,hashtags,language,source,views,platform,sentiment
22805,2022-12-04,anchorball_nft,"Scenes from oblivion 

#AIart  #aiartcommunity #midjourney #stablediffusion #dalle2 #generativeart #midjourneyV4 #sculpture #art https://t.co/f1q71CqhyL","['AIart', 'aiartcommunity', 'midjourney', 'stablediffusion', 'dalle2', 'generativeart', 'midjourneyV4', 'sculpture', 'art']",en,Twitter for iPhone,0,Dall E-2,Neutral
22806,2022-12-04,Dalle2_,A photo of Shrek as a baby from the turn of the 20th century by xtrasweetc #dalle2 #aiart https://t.co/s1u24qaqVl,"['dalle2', 'aiart']",en,IFTTT,0,Dall E-2,Neutral
22808,2022-12-03,InTheKulak,Nightmare fuel from experimenting with generating photographic style of an elven peasant family on #dalle2 https://t.co/JTEhrG8WQI,['dalle2'],en,Twitter for Android,0,Dall E-2,Neutral
22809,2022-12-03,markcmarino,"Here's a video from yesterday's U.S. opening of The Grand Exhibition of Prompts #netprov #roleplay on AI Generated Art. w @Netprov_RobWit

https://t.co/OSVKylFU54
#dalle2 #midjourney #craiyon","['netprov', 'roleplay', 'dalle2', 'midjourney', 'craiyon']",en,Twitter for Android,0,Dall E-2,Neutral
22810,2022-12-03,xilcast,"""The book Anthony had bought from the old man seemed to deliver on all its promises.""
#AiLust Anime Week, 
DAY 6, Magic
#midjourney + #dalle2 https://t.co/9efwQ000NY","['AiLust', 'midjourney', 'dalle2']",en,Twitter Web App,0,Dall E-2,Positive
22811,2022-12-03,scizorsBot,"riphen 4/30 | r.i.p. Hic Et Nunc | #RIPHEN created using Dall-E 2 AI tools, Adobe Lightroom, Procreate, Topaz Photo AI, &amp; drugs |  sorry mom |  https://t.co/DNTle2azzr from @scizors_eth #sczrs #CURATIO #dalle2 #aiart https://t.co/9YTmP0PB5r","['RIPHEN', 'sczrs', 'CURATIO', 'dalle2', 'aiart']",en,BotFrens.com,0,Dall E-2,Neutral
22812,2022-12-03,NosaRiko,"using ""three-point lighting"" idea from @jikutakatsuo 
#NovelAI 
#stablediffusion
#midjourneyV4 
#aigeneratedart 
#dalle2 
#anime 
#animegirl 
#StableDiffusionWaifu https://t.co/Tq87ML86ES","['NovelAI', 'stablediffusion', 'midjourneyV4', 'aigeneratedart', 'dalle2', 'anime', 'animegirl', 'StableDiffusionWaifu']",en,Twitter Web App,0,Dall E-2,Neutral
22813,2022-12-03,ThatOneKrish,"The Pros and Cons of ChatGPT: Evaluating the Benefits and Limitations of a Conversation-Based AI System
{ by @ThatOneKrish } from @hashnode @OpenAI 

#artificialintelligence #openai #opensource #chatgpt #dalle2 https://t.co/xF50GWZg4e","['artificialintelligence', 'openai', 'opensource', 'chatgpt', 'dalle2']",en,Twitter Web App,0,Dall E-2,Neutral
22814,2022-12-03,marceljankr,From #stablediffusion via #DALLE2 (outpainting) to my Raspberry Pi with Inky Impression e-ink display. That’s not bad. https://t.co/1luKVQXEwK,"['stablediffusion', 'DALLE2']",en,Tweetbot for iΟS,0,Dall E-2,Positive
22815,2022-12-03,efesopoulos,Advancements in AI seem to be breaking every week from #dalle2 last month to #chatGPT this one. In the full vid I cover how AI could impact us going forward. 🤖🔥,"['dalle2', 'chatGPT']",en,Twitter for iPhone,0,Dall E-2,Positive
22816,2022-12-03,CraigElimeliah,Hard lighting from the top… #dalle2,['dalle2'],en,Twitter for iPhone,0,Dall E-2,Neutral
22817,2022-12-03,TheDigitalCoy,"""Normie"" a #poem

A study for a (maybe) poetry collection for the Publicly Private Life Series

*AI collage of stanza prompts with #dalle2 &amp; 
@StableDiffusion + the Scroll from the Archive of Dreams https://t.co/41WK9H3ys6","['poem', 'dalle2']",en,Twitter Web App,0,Dall E-2,Neutral
22818,2022-12-03,eric_gallant,"Metahumans have no rights.
You’re &lt;25% baseline human? Opted for a cybernetic enhancement? Fine. Peacemakers will find a place for you in the mines.
Iridium on Terra or gold on Giedi.
Plot revolutions if you like. You’ll do it from the bottom of a gravity well.
#satsplat
#dalle2 https://t.co/ekWQfKBiCu","['satsplat', 'dalle2']",en,Twitter Web App,0,Dall E-2,Neutral
22819,2022-12-03,APanserbjorn,"Therianthropic Revelations

“A word of warning, this mirror reflects back the true image of your soul… Some go mad from what they see. Others find profound meaning in truly seeing themselves for the first time…”

AI generated with DALL-E 2 #dalle2 https://t.co/nL4Opf1BTs",['dalle2'],en,Twitter for iPhone,0,Dall E-2,Neutral
22820,2022-12-03,Dalle2_,leaked photos from top secret 1990s government levitation experiments. by _krymzn #dalle2 #aiart https://t.co/AU88uEGxLX,"['dalle2', 'aiart']",en,IFTTT,0,Dall E-2,Neutral
22821,2022-12-02,Dalle2AI,"“Leaked Photos From Top Secret 1990S Government Levitation Experiments.”

#dalle #dalle2 #aiart #aiartwork https://t.co/3PDELDq1iU","['dalle', 'dalle2', 'aiart', 'aiartwork']",en,IFTTT,0,Dall E-2,Neutral
22822,2022-12-02,majrapp,"Try GPT3 and DALLE by creating (mostly hysterical) song lyrics, cover art and original images from  @majrapp. Try it out at https://t.co/L9loSC3GzM. How-to video: https://t.co/cxocfKauWZ   #generativeart #dalle2 #gpt3chat","['generativeart', 'dalle2', 'gpt3chat']",en,Twitter Web App,0,Dall E-2,Neutral
