ID,Date,User,Tweet,hashtags,language,source,views,platform,sentiment
2114,2023-01-07,AIart_Lab,"A shot of a person from behind looking at a bustling port where people board airships that use a combination of magical and technological propulsion to travel to distant lands across...

See more 👉https://t.co/6M5jkcZBbX

#midjourney #aiArt #AIArtwork #aiartcommunity https://t.co/aJdOHIEEA8","['midjourney', 'aiArt', 'AIArtwork', 'aiartcommunity']",en,Twitter Web App,51,Midjourney,Neutral
2115,2023-01-07,Hipneckthe1st,"A little something from my dreams
#digitalart #ArtificialIntelligence #midjourney https://t.co/CElul78iuO","['digitalart', 'ArtificialIntelligence', 'midjourney']",en,Twitter Web App,191,Midjourney,Neutral
2116,2023-01-07,arkhan_voyager,"Hey good morning to all (:

Here a non glitched breakfast, unlike that coffee made with eggs from yesterday😄

#AIArtCommuity #midjourney https://t.co/aXOsj1vXkm","['AIArtCommuity', 'midjourney']",en,Twitter Web App,178,Midjourney,Positive
2118,2023-01-07,Developer65537,"A man who went through the ordeal from goddess

#midjourney #AI #AIart #stablediffusion https://t.co/9TI0TEiejN","['midjourney', 'AI', 'AIart', 'stablediffusion']",en,Twitter Web App,110,Midjourney,Neutral
2119,2023-01-07,MidJourneyAI_,"#MidJourney #OpenAi #GPT #StableDiffusion2 #DallE #ChatGPT
join: https://t.co/rlyimpQw40

#imagine 'Not sure how I got this from the prompt

Join for image ideas
https://t.co/W72f9txYRi' https://t.co/X4znuaWaTl","['MidJourney', 'OpenAi', 'GPT', 'StableDiffusion2', 'DallE', 'ChatGPT', 'imagine']",en,IFTTT,100,Midjourney,Neutral
2120,2023-01-07,AIArtRevolution,"Badgers from hell!

#Midjourney + #photoshop + R-ESRGAN

#AIArtRevolution #AIArt #AIArtwork #digitalart #AIIA #badger #hell #hellart https://t.co/VcMg10V9im","['Midjourney', 'photoshop', 'AIArtRevolution', 'AIArt', 'AIArtwork', 'digitalart', 'AIIA', 'badger', 'hell', 'hellart']",en,Twitter Web App,163,Midjourney,Neutral
2121,2023-01-07,Masa_jp_art,"I need the opportunity to forgive you in order to lose my hatred for you. You have taken it from me and I must continue to hate you for the rest of my life.
#conceptart #midjourney https://t.co/Nm6kV19uxY","['conceptart', 'midjourney']",en,Twitter for iPhone,328,Midjourney,Negative
2122,2023-01-07,kuroyasu_tanuki,"Document Recovered From The Marianas Trench

From the SCP Foundation's tale

 #midjourney https://t.co/kxZqZctFRs",['midjourney'],en,Twitter for iPad,715,Midjourney,Neutral
2123,2023-01-07,totempow,"In my prompt to make #Trinity from #TheMatrix, @AnnapurnaLiving, I misspelled from and spelled fro... this is the result.  Is this racist, @KevinHart4real/@DaveChappelle type funny, or is #midjourney a bit on point as to what a ""fro"" is? https://t.co/sZ4RYcbODs","['Trinity', 'TheMatrix', 'midjourney']",en,Twitter Web App,54,Midjourney,Negative
2124,2023-01-07,joshrowe,@johncutlefish Slightly better diversity from #midjourney https://t.co/mnD3pinrWj,['midjourney'],en,Twitter for iPhone,1451,Midjourney,Positive
2125,2023-01-07,grotzschnapf,"From thee stream light and strength to thee rise love and thanks.

Rudolf Steiner

#sun #light #spirit #power #strength #god #human #soul #motivation  #life #midjourney #art #love #peace #ai #follow #like #aiart #artprint #linkinbio #digitalart #poster
https://t.co/bSdnm3ImWI","['sun', 'light', 'spirit', 'power', 'strength', 'god', 'human', 'soul', 'motivation', 'life', 'midjourney', 'art', 'love', 'peace', 'ai', 'follow', 'like', 'aiart', 'artprint', 'linkinbio', 'digitalart', 'poster']",en,Twitter for Android,43,Midjourney,Positive
2126,2023-01-07,tokage522,"#AiLust Day 5 'The Queen'

Seems the same queen from the same World line showed up without using the seed command.

#nijijourney #midjourney #midjourneyart #aiart #AIArtworks #TheBeastsofAI https://t.co/JcNiwAl5iJ","['AiLust', 'nijijourney', 'midjourney', 'midjourneyart', 'aiart', 'AIArtworks', 'TheBeastsofAI']",en,Twitter Web App,636,Midjourney,Neutral
2127,2023-01-07,jakedowns,"he gave me rough ideas and styles as well as a starter image

from there we used #midjourney to mix and match image and text prompts

i'd ask what he'd change about the output if he could...",['midjourney'],en,Twitter for iPhone,53,Midjourney,Neutral
2128,2023-01-07,EmilyWiggle1999,"And now, Regan with pigtails from the book! #midjourney https://t.co/lDfCEsN6Gq",['midjourney'],en,Twitter Web App,145,Midjourney,Neutral
2129,2023-01-07,moonordust007,"An imaginary soundtrack from an unreleased (phew) Wes Anderson film about the Harlem Globetrotters (#13).
#AI #midjourney #AIartists #AIart #NowPlaying https://t.co/G8LxnpDpe6","['AI', 'midjourney', 'AIartists', 'AIart', 'NowPlaying']",en,Twitter Web App,191,Midjourney,Neutral
